ADM,CLOT,DOM,EDUC,ELEC,EXP,FDAW,FDHO,FOOT,FURN,GASO,HEAL,HHTENURE,HOUS,ID,LIFE,LOCT,MAPP,PERS,READ,REFAGE,REFEDUC,REFMS,REFRACE,REFSEX,REGION,SAPP,SIZE,SIZEAF,SIZEAM,SIZEIN,SIZEJF,SIZEJM,TELE,TEXT,TOB,TOYS,TRIP,URBAN
0,0,0,0,0,1632.617,0,780,0,0,0,0,4,600,2640552,0,0,0,0,0,37,16,1,4,1,2,0,3,1,1,0,0,1,20,0,0,0,0,1
0,0,260,0,240,5312.628,173.3333,346.6667,0,0,240,0,1,1711,2526975,0,0,0,0,0,30,12,1,1,2,1,0,5,1,1,0,2,1,300,0,0,0,0,1
0,266,0,0,0,5044.25,26,910,0,0,480,0,4,2250,2584973,0,420,0,0,0,34,10,1,1,2,4,4,4,1,1,0,1,1,183,0,0,48,0,1
0,0,0,0,60,2245.583,86.6667,173.3333,0,0,880,0,4,600,2644762,0,0,0,8.3333,0,23,12,5,1,2,2,0,3,2,1,0,0,0,0,27,0,0,0,1
30,0,0,0,0,2362,0,325,0,0,300,0,4,1227,2617922,0,0,0,0,0,23,13,5,2,1,3,0,1,0,1,0,0,0,180,0,0,0,0,1
37.3333,0,0,0,360,3931.733,476.6667,931.6667,0,0,350,0,1,647.5833,2542375,0,0,0,21.6667,8.3333,42,12,1,1,2,4,40,5,3,2,0,0,0,155,0,21.6667,40,0,1
250,390,0,0,30,7217.25,270,650,100,752,600,0,4,2502,2579153,0,0,0,0,0,22,13,5,1,2,4,0,1,1,0,0,0,0,195,107,0,0,0,1
0,0,0,0,238,6766.667,86.6667,520,0,0,300,0,4,1650,2559484,0,0,0,20,0,64,15,2,1,2,1,0,1,1,0,0,0,0,528,0,0,400,335,1
30,125,0,0,92,3129.167,173.3333,346.6667,50,0,60,0,4,1052,2591193,0,0,0,0,0,54,13,3,1,2,4,0,1,1,0,0,0,0,138,80,173.3333,0,0,1
0,20,0,0,240,2822.667,173.3333,216.6667,0,0,0,0,4,1800,2594583,0,0,0,33.3333,0,22,14,5,1,1,2,0,1,0,1,0,0,0,100,0,0,0,30,1
0,270,0,0,210,6208.5,910,910,0,0,600,0,1,1017,2512635,0,0,0,0,0,23,13,5,1,1,1,0,1,0,1,0,0,0,360,0,0,0,0,1
0,100,0,0,734,3487.833,43.3333,1083.333,0,0,300,0,4,680,2526285,0,0,0,13.3333,0,61,13,3,2,2,3,0,9,3,1,2,1,2,133,0,0,0,0,1
0,0,0,0,0,4456.25,1300,1300,0,0,900,0,5,0,2648805,0,0,0,0,0,21,12,5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
4.6667,19,0,0,28,1513.083,86.6667,637,0,0,20,0,4,418,2642225,0,0,43,0,0,26,13,5,1,2,3,0,3,1,0,0,1,1,0,88,0,75,0,1
0,211,0,0,567,4383,0,1300,0,0,0,0,2,425,2613162,0,0,0,0,0,48,11,5,1,2,2,0,2,2,0,0,0,0,261,0,780,275,0,1
0,0,0,0,300,2054.333,130,216.6667,0,0,200,0,2,83.3333,2599213,0,0,0,8.6667,66.6667,78,13,2,1,1,3,0,1,0,1,0,0,0,72,0,0,0,0,1
0,0,0,0,180,4874,0,195,0,0,270,0,1,2772,2518225,0,0,0,0,32,71,10,3,2,1,3,0,1,0,1,0,0,0,159,0,0,0,0,1
174,442,0,0,120,5771.5,1300,130,158,0,130,0,2,2229.833,2533635,0,0,0,0,182.6667,79,13,1,1,1,4,0,1,0,1,0,0,0,208,0,0,0,0,1
0,0,0,0,200,2826,0,946,0,0,120,0,4,1400,2532105,0,0,0,0,0,21,12,1,1,2,3,0,3,1,1,0,0,1,0,0,0,0,0,1
800,1100,2160,640,176,23977,878.6667,2166.667,0,0,1340,0,1,6062.667,2526115,0,0,0,0,0,41,15,1,4,2,4,0,5,1,2,0,0,2,396,0,0,0,0,1
0,559,0,0,700,11886.85,650,845,0,0,1500,0,1,1979,2579423,0,0,0,250,0,49,13,2,2,2,3,0,6,2,1,0,2,1,678,0,0,20,0,1
53.3333,53.3333,0,0,140,10413,520,1040,0,0,800,0,4,5658.667,2626835,0,0,0,120,0,24,15,5,1,1,4,0,3,0,3,0,0,0,534,0,0,10,0,1
0,200,0,0,900,9099,1300,2210,0,54,1200,0,2,225,2514675,0,0,0,180,0,36,13,3,2,2,3,54,5,1,1,0,1,2,285,0,0,0,0,1
0,0,0,0,207,3100.733,0,910,0,0,440,0,2,81.6667,2532825,0,0,0,0,0,54,12,1,1,2,3,0,2,1,1,0,0,0,300,0,0,0,0,1
0,510,0,0,180,5399.333,216.6667,1516.667,0,0,300,0,1,2156,2607764,0,0,0,33.3333,0,28,15,1,1,1,3,0,4,1,1,1,0,1,60,0,0,150,0,1
52,4391.667,0,18,168,15410.63,336.6667,650,690,535,600,0,1,2775,2636542,0,0,0,196.6667,162,49,15,1,1,1,1,32,5,1,2,0,2,0,440,0,130,0,0,1
0,0,0,0,450,6173,780,455,0,0,960,0,4,2850,2657623,0,0,0,0,0,27,13,5,2,1,3,0,1,0,1,0,0,0,150,0,0,0,0,1
13.3333,36,0,0,0,3891.333,1733.333,390,0,0,0,0,5,1000,2527815,0,0,0,20,0,43,12,5,1,1,3,109,1,0,1,0,0,0,100,0,43.3333,0,0,1
0,40,0,0,100,3237.167,0,762.6667,0,0,900,0,4,600,2564134,0,240,0,0,0,39,10,5,1,2,3,0,2,1,1,0,0,0,70,0,0,0,0,1
14.6667,0,0,0,176,4089.333,0,260,0,0,400,0,4,900,2596823,0,0,0,0,0,54,14,3,1,2,1,0,1,1,0,0,0,0,358,0,563.3333,120,0,2
13,477,0,0,100,2797.883,0,416,87,0,238,0,1,432.9167,2643522,62,0,0,0,0,47,12,1,1,1,3,0,3,1,2,0,0,0,150,0,0,0,0,1
18.6667,0,0,0,70,1265,21.6667,69.3333,0,0,100,0,4,545,2646612,0,0,0,0,0,30,12,5,2,1,2,0,1,0,1,0,0,0,0,0,30.3333,0,0,1
0,0,0,0,226,3465.25,65,650,60,0,322.5,0,4,1050,2585483,0,0,80,40,0,65,10,4,1,1,3,0,1,0,1,0,0,0,150,0,0,0,0,1
0,207,0,0,292,5701.35,0,1365,43,0,300,0,4,2250,2555924,0,0,0,30,0,27,13,1,1,2,3,0,5,1,1,0,2,1,123,0,0,0,0,1
0,0,0,0,212,1837.25,0,559,0,0,120,0,4,600,2583033,0,0,0,0,0,45,12,3,1,1,3,0,1,0,1,0,0,0,0,0,39,0,0,1
26.6667,10,3.3333,0,0,1573.167,130,476.6667,0,0,225,0,4,193.3333,2603923,0,0,0,43.3333,50,22,15,5,1,2,2,0,1,1,0,0,0,0,65,0,0,0,0,2
0,0,0,0,120,5124,195,520,0,0,480,0,4,1833,2554234,0,0,120,0,0,56,13,3,1,2,4,20,1,1,0,0,0,0,67,0,0,0,0,1
0,0,0,0,428,2378,130,390,0,0,900,0,2,2,2618452,0,0,0,0,0,42,12,5,1,1,3,0,1,0,1,0,0,0,120,0,325,0,0,1
0,80,0,0,204,2069.667,0,953.3333,0,0,320,0,4,208,2624252,0,0,0,0,0,36,11,5,1,2,2,0,3,1,0,0,2,0,0,0,130,0,0,1
0,642,0,0,172,6369.5,720,1300,198,0,300,0,4,1830,2586493,0,0,0,30,0,48,12,1,1,1,3,0,3,1,1,0,1,0,270,0,0,0,0,1
0,0,0,0,140,2074,0,260,0,0,40,0,4,1100,2524845,30,0,0,0,0,65,13,5,1,1,1,0,1,0,1,0,0,0,136,0,26,0,0,1
0,24,0,0,120,1592.083,0,385.6667,160,0,160,0,4,450,2576824,0,60,0,6.6667,0,53,10,1,3,1,4,0,4,1,1,0,0,2,80,0,0,0,0,1
0,0,0,0,150,1616.883,0,433.3333,0,0,200,0,2,133.3333,2542785,0,0,0,8.3333,0,58,12,1,1,1,4,0,3,1,2,0,0,0,220,0,0,0,0,1
0,89,0,0,100,3542,43.3333,433.3333,0,200,240,0,4,1086,2558694,192,84,0,0,0,66,13,3,2,2,3,0,1,1,0,0,0,0,130,16,0,0,0,1
16.6667,0,0,0,65,1563.283,60.6667,372.6667,0,0,0,0,2,100,2603383,0,0,0,26.6667,0,60,15,1,1,2,4,0,2,1,1,0,0,0,28,0,0,0,0,2
7.3333,44,0,0,87,2397.333,260,173.3333,0,0,120,0,4,1004.667,2558514,0,0,0,0,0,54,12,5,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1
176,705,50,0,220,9853.5,0,989.3333,105,0,200,0,4,3098,2591293,0,0,0,0,0,33,15,1,1,2,3,0,3,1,1,1,0,0,360,0,0,100,0,1
0,963.3333,0,0,77,11577.17,606.6667,1516.667,290,0,1000,0,1,3590,2634272,0,0,0,146.6667,0,40,12,1,1,1,4,0,4,1,1,0,2,0,0,0,0,0,0,1
0,0,600,0,100,2021.917,173.3333,216.6667,43,0,120,0,5,400,2611394,0,0,0,0,0,21,10,5,1,2,3,0,3,1,0,0,2,0,55,0,0,0,0,1
0,0,0,0,0,1004.917,43.3333,65,0,0,67,0,4,99,2604975,0,0,0,0,0,19,13,5,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1
0,100,0,0,270,8072.45,650,845,109,0,300,0,4,3000,2580953,0,0,0,30,0,31,11,1,1,2,4,0,3,1,1,0,0,1,330,10,0,50,0,1
0,43.3333,6.6667,1167,0,3365.333,68,238.3333,0,0,736.6667,0,2,200,2575884,0,0,0,0,0,27,12,5,2,1,3,0,3,1,1,0,0,1,183,0,0,0,0,1
200,40,0,0,800,16888.17,1226.667,1300,0,0,880,0,4,6019.667,2526915,0,0,0,200,58,38,13,1,1,2,1,0,5,1,2,0,0,2,600,0,0,275,0,1
0,0,0,1,418,8154.75,0,3380,0,0,0,0,1,2414.5,2556174,0,0,0,0,0,32,13,1,2,2,2,0,6,1,1,0,4,0,0,0,0,0,0,1
88,88,0,0,0,1101,260,455,0,0,120,0,5,0,2588383,0,0,0,0,0,21,15,5,1,2,2,0,1,1,0,0,0,0,90,0,0,0,0,1
0,0,36,0,437,5195,260,1534,0,0,780,0,1,1145,2590033,0,0,0,14,0,62,14,1,1,1,3,0,1,0,1,0,0,0,218,0,0,0,0,1
0,69,5,0,110,7390.75,260,910,66,0,600,0,4,3300,2616052,0,0,0,0,0,47,11,1,1,1,4,0,2,0,1,0,0,1,950,0,0,0,0,1
0,0,0,0,73,2841.814,0,238.3333,0,0,0,0,1,1508.333,2645202,0,52,0,0,5.3333,25,10,1,1,1,2,0,2,1,1,0,0,0,27,0,0,0,0,1
33.3333,40,0,0,0,2682.933,343.3333,130,0,0,0,0,4,900,2568824,0,100,0,0,0,47,12,3,6,1,2,0,1,0,1,0,0,0,228,0,0,0,0,1
40,46.6667,0,0,250,4465.564,433.3333,866.6667,0,0,470,0,4,650,2607113,0,0,0,0,0,37,13,1,1,2,3,0,6,2,1,0,2,1,240,0,0,0,0,1
0,0,0,0,0,3060,0,910,0,0,0,0,5,1750,2634972,0,60,0,0,0,29,12,5,5,2,3,0,4,1,0,0,2,1,0,0,0,112,0,1
100,357,0,0,600,6960.333,230,953.3333,43,0,1100,0,4,2722,2558194,0,0,0,46.6667,0,33,13,5,2,2,1,0,4,1,0,1,2,0,80,0,0,0,0,1
0,0,0,0,20,3352.333,108.3333,216.6667,0,0,80,0,4,1850,2578414,0,0,0,60,3.3333,63,16,5,1,2,4,0,1,1,0,0,0,0,70,0,0,0,0,1
0,100,0,0,89,3652,650,1300,0,0,150,0,1,879,2551064,0,0,0,0,0,49,12,1,1,1,4,0,4,1,1,0,1,1,393,0,0,0,0,1
250.3333,33.3333,0,0,43,4600.147,130,736.6667,170,0,420,0,4,1575,2610403,0,0,0,40,0,53,15,1,1,1,4,0,4,1,1,0,1,1,210,0,0,0,0,1
0,613.6667,6.6667,0,145,5565.233,173.3333,1690,55,0,0,0,4,1500,2594473,0,233.3333,0,80,0,24,12,1,2,1,4,0,3,1,1,0,1,0,127,0,0,180,0,1
0,0,0,0,120,2256.3,0,650,80,0,150,0,5,0,2549814,0,0,0,0,0,42,11,3,3,1,4,0,1,0,1,0,0,0,90,0,91,150,0,1
0,366,70,0,81,4476.25,195,806,48,0,300,0,4,1626,2588203,0,0,0,163,0,33,11,3,1,2,1,0,3,1,0,0,2,0,0,47,325,0,0,1
0,40,0,0,300,6192.6,650,1300,0,0,600,0,4,2400,2554764,0,0,0,0,0,30,11,1,1,2,4,0,3,1,1,0,1,0,335,0,0,0,0,1
0,0,0,0,254,4030,346.6667,866.6667,0,0,400,0,4,1300,2624264,0,0,0,26.6667,0,46,13,1,1,1,3,0,2,1,1,0,0,0,64,0,0,100,0,1
270,22,0,0,725,13676.15,3956,13,7,0,510,0,1,5484,2552294,0,0,0,20,0,30,12,5,1,1,3,0,1,0,1,0,0,0,303,0,0,0,0,1
31,435,11,4052,355,14478,898,1040,45,0,600,0,1,2670,2515815,0,0,0,70,0,56,15,1,1,2,1,32,2,1,1,0,0,0,760,0,0,0,0,1
0,30,0,0,133,4635.367,260,953.3333,0,0,280,0,4,1600,2600143,0,0,0,0,0,34,12,1,2,2,3,0,2,1,1,0,0,0,0,0,0,0,0,1
0,86,0,0,256,2293.583,0,86.6667,98,0,250,0,4,1100,2605155,0,0,0,20,0,57,11,5,1,2,4,0,2,2,0,0,0,0,33,0,0,0,0,1
100,20,0,0,80,2783.083,185.3333,173.3333,85,0,405,0,1,670.6667,2602813,0,0,0,0,5,30,16,4,1,2,3,0,1,1,0,0,0,0,30,0,0,20,0,2
0,157,40,0,0,3348.333,0,780,458,0,450,0,4,40,2593453,0,0,0,0,3.3333,45,11,1,3,2,4,20,2,1,1,0,0,0,236,0,0,179,0,2
0,239.3333,66.6667,0,90,3058.667,346.6667,346.6667,204,0,0,0,4,312,2532215,0,216,0,86.6667,0,53,13,3,1,2,1,0,1,1,0,0,0,0,132,75,0,20,0,1
0,27,0,0,109,2837.667,147.3333,563.3333,0,0,300,0,4,1510,2632975,0,0,0,0,0,30,15,4,2,1,3,0,1,0,1,0,0,0,120,0,0,0,0,1
0,15,0,0,45,2533.083,86.6667,216.6667,0,0,708.3333,0,4,1000,2646122,0,0,0,0,0,37,12,1,4,1,1,0,3,1,1,0,1,0,97,0,0,0,0,1
0,540,0,0,190,3598.633,606.6667,650,0,0,600,0,2,8.3333,2591343,0,0,0,0,0,44,10,1,1,1,4,0,5,2,1,0,1,1,320,0,0,0,0,1
0,0,0,0,95,2262.867,173.3333,411.6667,0,0,250,0,4,950,2612173,0,0,0,15,0,65,11,2,1,2,3,0,3,1,2,0,0,0,30,0,0,0,0,1
0,0,0,0,125,1966.5,0,303.3333,0,0,180,0,5,375,2607873,0,0,0,0,0,51,12,3,1,1,3,0,1,0,1,0,0,0,50,0,52,50,0,1
0,10,0,0,0,4815,0,650,0,0,0,0,4,3900,2513915,0,0,0,0,0,75,10,3,2,2,1,0,1,1,0,0,0,0,120,0,0,0,0,1
0,0,0,0,230,4610.767,0,1300,0,0,650,0,1,621.6667,2532195,0,0,0,0,0,72,14,1,2,1,3,0,2,1,1,0,0,0,298,0,0,0,0,1
20,116,0,0,215,5084,1320,1560,25,40,40,0,4,423,2519755,0,0,0,140,35,41,13,3,1,2,4,60,1,1,0,0,0,0,150,0,325,20,0,1
0,10,0,0,125,4074.5,199.3333,346.6667,45,0,700,0,4,1700,2624352,0,0,0,26.6667,6.6667,56,13,3,2,1,3,0,1,0,1,0,0,0,60,0,0,0,0,1
0,20,4.3333,0,57,1893.383,135.6667,244.3333,0,0,0,0,4,1236,2602973,0,12,0,0,0,39,13,5,1,1,1,0,1,0,1,0,0,0,75,0,0,0,0,1
0,0,0,0,300,12809.37,130,4680,0,0,1600,0,4,3300,2593113,0,0,0,0,0,55,15,3,2,2,2,0,6,2,4,0,0,0,80,0,0,0,0,1
0,100,0,0,280,6114.2,0,1170,0,0,1020,0,4,2175,2550704,0,0,0,0,0,29,14,5,1,1,3,0,1,0,1,0,0,0,360,0,0,0,0,1
25,18,0,0,156,4284.85,325,494,0,0,300,0,4,1378,2619522,0,0,0,33,13,30,12,5,1,1,3,192,1,0,1,0,0,0,20,0,0,12,0,1
0,0,0,0,35,3542.25,21.6667,195,250,0,60,0,4,550,2544105,0,0,0,0,0,56,11,5,1,1,2,0,1,0,1,0,0,0,0,0,433.3333,0,0,1
0,0,0,0,357,7972.8,1040,1430,0,0,900,0,1,1456.75,2550354,0,0,0,0,0,52,12,3,1,1,3,0,1,0,1,0,0,0,153,0,0,45,0,1
0,0,0,0,43,1017.083,0,260,0,0,30,0,4,500,2610743,0,0,0,0,0,39,10,2,1,1,3,0,2,1,1,0,0,0,85,0,0,0,0,1
0,0,0,0,0,1230,216.6667,130,0,0,160,0,4,500,2671812,0,0,0,40,0,23,12,5,1,1,4,0,1,0,1,0,0,0,100,0,43.3333,0,0,1
0,78,0,0,185,5689.833,0,1126.667,0,0,800,0,1,2021.5,2533765,0,0,0,0,0,47,14,1,1,2,3,0,2,1,1,0,0,0,430,0,0,0,0,1
0,90,0,0,27,7115.467,104,433.3333,0,0,0,0,4,5658.667,2634722,0,0,0,40,0,49,13,5,2,1,4,0,1,0,1,0,0,0,130,0,0,0,0,1
0,0,0,0,500,1273.667,0,86.6667,0,0,0,0,4,500,2604904,0,40,0,0,0,34,12,5,2,1,2,0,1,0,1,0,0,0,50,0,91,0,0,1
0,0,0,0,25,2340.95,433.3333,346.6667,0,0,200,0,4,725,2670052,0,0,0,40,0,28,14,5,1,1,4,0,1,0,1,0,0,0,100,0,0,0,0,1
182,0,0,0,75,1591.833,130,303.3333,0,0,200,0,2,253.6667,2577944,0,0,0,0,26.6667,30,15,5,3,2,3,0,1,1,0,0,0,0,55,49,0,0,0,1
0,0,0,0,165,5646.833,806.6667,238.3333,0,1600,900,0,1,991.6667,2610053,0,0,0,20,0,55,15,1,1,1,2,0,1,0,1,0,0,0,95,50,0,20,0,1
0,600,0,0,86,2650.667,108.3333,433.3333,75,0,250,0,1,23,2604493,0,0,0,6.6667,0,54,15,3,1,2,2,0,2,1,1,0,0,0,199,0,151.6667,0,0,1
0,40,400,0,54,3270.167,205,216.6667,0,0,160,0,4,725,2639022,0,0,0,40,0,27,12,5,1,2,2,65,3,1,1,0,1,0,124,0,433.3333,0,0,1
0,330,0,0,581,6655.75,650,1950,185,0,720,0,2,200,2619602,0,0,0,0,0,31,12,1,1,2,3,0,5,1,1,0,2,1,525,0,0,0,0,1
0,270,0,0,204,4050.167,303.3333,866.6667,0,0,320,0,4,800,2560774,0,0,0,150.6667,0,28,13,1,1,2,3,71,4,1,1,1,0,1,340,45,0,0,0,1
2.3333,500,0,0,0,2544.5,26,216.6667,0,0,150,0,1,1333.083,2639682,0,0,0,0,10,24,14,5,1,1,4,0,3,1,2,0,0,0,77,32,0,0,0,1
30,587,0,0,350,4400.167,252,563.3333,399,0,660,0,4,718,2558734,0,0,0,20,13.3333,41,12,5,2,2,3,0,2,2,0,0,0,0,109,0,0,0,0,1
0,200,0,0,190,4702.85,0,1040,0,0,0,0,4,1425,2614072,0,240,0,0,0,32,12,5,2,2,1,25,3,1,0,0,1,1,120,58,0,0,0,1
0,0,0,0,175,1258.167,130,216.6667,0,0,200,0,2,62.5,2574354,0,0,0,0,0,31,10,5,1,2,3,0,2,1,0,0,1,0,37,0,91,0,0,1
0,0,0,0,120,8697.167,433.3333,563.3333,0,1700,800,0,1,1607,2567304,0,0,0,20,0,42,13,1,1,2,4,0,2,2,0,0,0,0,70,0,0,0,0,1
0,0,0,0,170,7572.028,0,749.3333,0,0,800,0,4,3600,2599113,0,0,0,0,0,22,13,5,1,1,2,0,2,1,1,0,0,0,270,0,0,0,0,1
5.3333,0,0,0,100,3270.167,173.3333,346.6667,0,0,230,0,4,1430,2626202,0,0,0,17.3333,0,24,15,5,1,1,2,0,1,0,1,0,0,0,100,0,0,0,0,1
0,0,0,0,0,2496.467,693.3333,606.6667,0,0,516.6667,0,2,200,2560874,0,0,0,0,0,43,11,3,2,1,2,0,1,0,1,0,0,0,100,0,0,0,0,1
0,20,0,0,190,2802.167,0,433.3333,25,0,80,0,4,1000,2629792,0,0,0,0,0,27,12,3,1,2,2,0,4,1,1,0,0,2,80,0,0,100,0,1
0,180,0,0,225,3434,173.3333,346.6667,0,0,160,0,4,1700,2529545,0,0,0,33.3333,0,23,15,5,1,2,1,0,1,1,0,0,0,0,0,127,0,0,0,1
33.3333,0,0,0,206,5536.8,193.3333,1820,0,0,912.75,0,1,786,2563764,0,0,0,33.3333,12,41,14,1,1,1,2,28,4,2,1,0,0,1,112,0,0,0,0,1
0,0,0,0,560,13561.5,390,910,0,0,1000,0,1,4219,2581943,0,0,0,40,0,57,15,1,4,2,2,0,2,1,1,0,0,0,393,0,0,0,350,1
26.6667,165,0,0,237,4478.167,260,736.6667,80,0,0,0,4,1600,2625832,0,0,0,100,3.3333,46,15,4,2,2,3,0,1,1,0,0,0,0,180,0,0,0,0,1
0,0,0,0,420,6388.5,0,1430,0,0,600,0,1,2173,2513985,0,0,0,0,0,38,12,1,1,1,3,0,2,1,1,0,0,0,345,0,0,30,0,1
0,0,0,0,0,2496.167,0,1040,0,0,800,0,4,0,2667074,0,0,0,0,0,30,12,5,1,2,3,0,3,1,0,1,0,1,94,0,0,0,0,1
133.3333,500,0,0,380,5634.333,358.6667,554,0,0,600,0,1,703,2596573,0,0,0,0,0,39,13,3,1,1,4,0,1,0,1,0,0,0,190,0,0,340,0,1
0,188.6667,0,0,51,4915,433.3333,86.6667,0,0,160,0,4,1150,2562024,0,0,0,13.3333,0,59,13,2,1,2,1,0,1,1,0,0,0,0,70,52,0,1240,0,1
0,0,0,0,150,3020.1,0,780,0,0,0,0,4,1420,2631652,0,160,0,0,0,24,11,5,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1
45,0,0,0,15,2875.417,130,325,0,0,80,0,1,958,2573684,0,0,0,25,0,49,13,5,1,1,4,0,1,0,1,0,0,0,75,0,0,40,0,1
0,0,0,0,0,1378.067,0,244.3333,0,0,150,0,2,750,2536685,0,0,0,0,0,63,12,5,1,1,4,0,1,0,1,0,0,0,100,0,0,0,0,1
0,100,0,0,200,5344.1,271.3333,1126.667,0,0,300,0,1,2106,2528015,0,0,0,0,0,64,13,2,1,1,1,0,1,0,1,0,0,0,50,0,0,0,0,1
14,0,6,0,27,1773.917,0,411.6667,0,0,240,0,4,675,2636842,0,0,0,21,0,40,12,5,1,2,1,0,1,1,0,0,0,0,55,0,0,0,0,1
0,0,0,0,120,1824.783,433.3333,173.3333,0,0,250,0,4,250,2534035,0,0,0,3.3333,5,57,10,3,1,1,3,0,2,1,1,0,0,0,40,0,0,0,0,1
0,0,0,0,261,2772,319.3333,664.6667,0,0,200,0,4,600,2596643,0,0,0,0,0,43,12,5,2,2,3,0,2,1,1,0,0,0,318,0,0,0,0,1
466.6667,301.6667,926.6667,80,196,17099.46,650,970,95,0,0,0,1,5219.667,2629952,0,812,0,400,0,49,15,1,2,2,1,0,3,1,1,0,0,1,498,0,0,372,970,1
333.3333,160,0,0,280,26256.29,216.6667,780,0,0,840,0,1,3824,2596083,0,0,0,106.6667,0,45,17,3,1,1,4,0,1,0,1,0,0,0,310,0,0,120,250,2
0,0,0,0,0,6684.667,568.6667,1127.333,0,0,600,0,4,3600,2594133,0,0,0,66.6667,0,18,12,5,4,1,2,0,4,2,1,0,0,1,360,0,0,0,0,1
0,0,0,0,189,2193.667,43.3333,693.3333,0,0,120,0,4,660,2592213,0,0,0,0,0,62,11,2,1,2,3,0,2,2,0,0,0,0,150,0,0,0,0,1
0,80,0,0,0,2293.5,0,780,0,0,0,0,4,1080,2558474,0,56,0,0,0,43,11,3,1,2,2,0,2,1,1,0,0,0,40,0,164.6667,0,0,1
0,0,0,0,0,2853.7,0,488.6667,0,0,0,0,4,1700,2561584,0,0,0,0,0,46,14,3,1,1,3,0,1,0,1,0,0,0,110,0,0,0,0,1
188.6667,69,31.2,0,270,5290.333,123.3333,585,0,0,300,0,1,743,2544885,328,0,0,0,4,34,15,1,1,2,1,20,4,1,1,0,2,0,180,0,0,802,0,1
435,209,0,0,69,9351.5,836,780,176,20,891,0,4,1884,2613235,0,210,67,0,10,23,15,5,1,1,4,21,1,0,1,0,0,0,195,0,0,0,510,1
0,0,0,0,98,3124.667,0,823.3333,0,0,200,0,4,1400,2524965,0,0,0,0,0,39,12,5,1,1,4,0,2,1,1,0,0,0,148,0,69.3333,0,0,1
0,14,6,0,30,1488.333,0,95.3333,0,0,200,0,4,780,2640752,0,0,0,0,0,52,13,5,6,1,4,0,1,0,1,0,0,0,57,0,0,0,0,1
0,0,0,0,129,1427.5,0,733,0,0,120,0,2,232.5,2623072,0,0,0,0,0,65,10,5,2,2,3,0,1,1,0,0,0,0,138,0,0,0,0,1
0,0,0,15,200,2643.1,0,495.3333,0,0,125,0,5,1250,2572024,0,0,0,0,0,35,11,3,2,2,3,0,5,2,0,0,0,3,46.6667,0,0,0,0,1
35,740,0,0,85,10985.75,260,1430,0,330,360,0,4,3900,2616552,0,42,0,0,0,27,13,1,1,1,4,0,4,1,1,1,0,1,265,0,0,0,0,1
66.6667,200,0,0,78,2419.5,86.6667,433.3333,0,0,200,0,2,333.3333,2574394,0,0,0,33.3333,0,50,16,1,1,1,4,0,4,1,1,0,2,0,163,0,0,0,0,1
0,0,0,0,49,2322,0,433.3333,0,100,200,0,4,675,2642762,0,0,0,40,0,31,12,5,1,1,4,0,4,1,1,0,1,1,80,0,0,0,0,1
0,50,0,0,469,10464.85,630,2470,0,0,600,0,1,2488,2520985,0,0,0,0,0,58,0,1,1,1,4,0,7,4,2,0,0,1,330,0,0,0,0,1
0,291,120,2300,420,15391.33,433.3333,1646.667,0,0,500,0,1,2965,2626722,0,1000,150,66.6667,0,55,15,1,1,1,1,0,4,2,2,0,0,0,440,0,0,280,0,1
0,36,0,0,185,11399.55,0,1950,10,0,1200,0,1,1602,2585573,122,0,0,0,0,57,12,2,1,2,1,34,4,2,1,0,0,1,210,0,650,1305,0,1
0,0,0,0,0,1745.15,0,1170,0,0,360,0,4,165,2619245,0,0,0,0,0,25,13,5,1,2,3,0,2,1,0,0,1,0,0,0,0,0,0,1
30,0,0,0,27,1268.683,433.3333,130,0,0,200,0,2,66.6667,2636332,0,0,0,10,0,60,10,3,1,1,3,0,1,0,1,0,0,0,35,43,0,100,0,1
30,120,0,15,36,3389.75,215,520,30,0,240,0,4,1701,2613592,0,0,0,25,49,23,13,5,1,2,2,0,1,1,0,0,0,0,120,0,0,0,0,1
70,4313.333,0,6030,437,25346.79,1333.333,216.6667,0,0,1460,0,1,3783.667,2565824,640,0,0,83.3333,0,54,16,1,1,2,3,45,3,1,2,0,0,0,628,80,0,0,0,1
0,155.6667,1.3333,0,58,4219.4,346.6667,606.6667,0,0,400,0,4,1700,2631832,0,0,0,0,0,32,12,1,4,2,4,0,2,1,1,0,0,0,145,0,0,0,0,1
102,2915,0,0,41,6828.5,460,303.3333,0,0,200,0,4,1300,2606003,0,0,0,0,19.6667,44,15,5,2,1,2,0,1,0,1,0,0,0,46,0,173.3333,0,0,1
230,100,0,0,55,6414.983,636.6667,976.6667,0,0,100,0,2,315,2611993,0,0,0,20,25,58,13,1,4,1,4,0,2,1,1,0,0,0,95,0,0,0,2800,1
0,70,0,0,120,4391,670,520,0,0,8,0,4,1449,2616962,0,0,0,0,0,22,13,5,1,1,2,0,1,0,1,0,0,0,420,0,0,0,33,1
0,375,1135,0,570,12606,260,2210,0,0,750,0,4,5295,2618182,0,0,0,12,0,33,10,1,1,2,3,0,4,1,1,0,2,0,293,0,0,80,0,1
0,0,0,0,300,6977.5,400,1170,0,0,467,0,1,1375,2589373,0,0,0,0,0,56,13,3,1,1,3,0,2,0,2,0,0,0,270,0,130,242,0,1
